,tfd
137157668,0.16800097839114103
137157669,0.11178493648427439
137157670,0.11413080012293346
137157671,0.06974111725943587
137157672,0.16507322476494107
137157673,0.15745927500194745
137157674,0.06893943628323414
137157675,0.15954866922550567
137157676,0.0693706550003413
137157677,0.1546423070008847
137157810,0.029970850459292937
137157811,0.011665590760561891
137157812,0.014794224346980593
137157813,0.012410128871197962
137157814,0.0244825162218766
137157815,0.027525365579626163
137157816,0.012358048139193695
137157817,0.02191422592926802
137157818,0.030976719563707896
137157819,0.012756788441964307
137157631,0.058657164715978656
137157632,0.05733686887207676
137157621,0.01972544897192456
137157622,0.01897122032332982
137157623,0.020130530407275995
137157624,0.01973626781879703
137157625,0.0017459284923596974
137157626,0.0017297929191206131
137157627,0.0017516296733211115
137157628,0.01865966827031321
137157629,0.001733138553465504
137157630,0.001729937572300397
137149093,0.0884337797161936
137149094,0.09454848894584053
137149095,0.08942044862879725
137149096,0.08663385250522096
137149097,0.09587189147027886
137149098,0.09040435460578232
137149099,0.09291826002112213
137149100,0.09038484616508796
137149101,0.08998778308388355
137149102,0.09638872378935741
137157716,0.06877453140645669
137157717,0.07256240535407123
137157742,0.06162575926166741
137157743,0.06530997398291442
137157744,0.06123612879807084
137157745,0.063971924480333
137157747,0.06095351191457037
137157748,0.06865170354407998
137157749,0.03341476441548494
137157750,0.06215459899219853
137157751,0.06821150052863195
137157752,0.24404817274889273
137157869,0.008134725300171232
137157870,0.006971214134481617
137157871,0.00549811746753893
137157872,0.005076157015209341
137157873,0.005513343090196386
137157874,0.004957594431960275
137157652,0.042280861942374154
137157657,0.20483189833931473
137157678,0.030778761914035578
137157679,0.03129729229028767
137157680,0.030938987141895736
137157681,0.04271237714689145
137157682,0.02865925163860647
137157683,0.04195812108383417
137157684,0.042037930304275904
137149076,0.049839185524269074
137149103,0.045900850048672455
137149104,0.049968874565195595
137149105,0.045476085225080135
137149106,0.049771980277364125
137149107,0.045557861782312754
137157643,0.016791197568462743
137157644,0.016391544035954584
137157910,0.1598496629846539
137157911,0.15921074387504752
137157912,0.1599613657063553
137157924,0.29643915172507174
137157926,0.23891212903744852
137157927,0.23931301434704214
137157928,0.27387287424613405
137157929,0.24007348315818505
137157930,0.2522775038550744
137157932,0.27167693763179057
137157933,0.24000203387110047
137157934,0.2725638991492897
137157935,0.23966089030822507
137157892,0.09273084552672753
137157893,0.06875469804641589
137157894,0.09648742034527252
137157895,0.09672350960330688
137157896,0.09686152652027209
137157897,0.06391302723162283
137157898,0.0942542536980043
137157899,0.09863897624318706
137157900,0.09226002072501259
137157901,0.0603113643441546
137157913,0.1549229806597423
137157914,0.1422928810096165
137157915,0.15478783413817038
137157916,0.18481827017769825
137157917,0.031683044325240224
137157918,0.03166539237889152
137157920,0.03930228206647731
137157921,0.14178719141734053
137157922,0.15681488283856299
137157923,0.14077791111081314
137157706,0.1272055107956644
137157707,0.12649003486327567
137157708,0.12729609833453362
137157709,0.12778843239794135
137157710,0.11826678653727286
137157711,0.15336118887592123
137157712,0.15488720750069207
137157713,0.15479910847268497
137157714,0.15447113614252053
137157715,0.15468582745661272
137157687,4.7423041994265565e-06
137157688,5.568180690506212e-06
137157689,1.4500619949819825e-05
137157829,0.03760160361503051
137157830,0.017043484423337904
137157831,0.013281799110464183
137157832,0.03480440620381346
137157833,0.026693358186752458
137157835,0.00960456179889316
137157836,0.017941595641948294
137157837,0.018101729447216518
137157838,0.02950419907519356
