,Bond,Angle,Dihedral,Improper
137157928,0.018242671678395002,3.0411858290804386,22.295903181104805,8.034295510026356
137157929,0.01834403186904042,2.825322452555529,20.892916601905142,5.472628758760564
137157930,0.01761444739477684,2.9476494342629675,18.324401946013076,2.9864506958346926
137157932,0.018286975071803543,2.974071333823722,22.231629354640873,7.873814418901295
137157933,0.01837132893277422,2.833060552909083,20.881724267512105,5.469696780524406
137157934,0.018295377115652538,3.0376216919010792,22.277854313563502,8.024099804580436
137157935,0.018330134721665087,2.743912147639629,20.964403557437425,5.335824071771427
137157892,0.017639807016043247,3.0449644956517647,23.810795901369985,0.43875111172012504
137157893,0.01661132984857804,3.0495761896432776,24.660500190047227,0.49100104791918003
137157894,0.017697259329462308,3.050047111972099,24.259400681939766,0.4650709066844508
137157895,0.017652932356264823,3.050012902566766,23.87717948140458,0.44066801343092316
137157896,0.017613793737823798,3.048233020881415,24.207480641104056,0.5064507838370704
137157897,0.016677967666052264,3.003011676637272,24.546908111859665,0.4410256534391466
137157898,0.017706422840026857,3.0518241659132888,23.952258536162617,0.4227699314326877
137157899,0.017616539235239783,3.059205345218702,24.18447639800809,0.47277413673014596
137157900,0.017620332281281438,3.0461677049806926,23.812877005011707,0.46407958980446934
137157901,0.016690637748528504,3.009722648476027,24.88825205575341,0.4507603710499072
137157913,0.010547187645256596,3.519577621586712,15.282702141586002,3.308015603290804
137157914,0.01022599623452007,3.393977546833727,16.213656072178054,3.272784355014289
137157915,0.010525316170960171,3.5213640010141067,15.134725816785494,3.2933215616933915
137157916,0.010825432157650559,3.6908419905976766,17.04552087051568,3.6194640857962064
137157917,0.012639519291838985,3.9160626950042636,14.024458503170868,1.7262088265092723
137157918,0.01263745297273934,3.927187232334257,14.141434968649964,1.779855312802363
137157920,0.010235767062812809,3.5592151061350927,18.192036634625367,1.8228999656470652
137157921,0.010239170149230394,3.402716313053521,16.435802078699105,3.2841577353992717
137157922,0.010844974293651184,3.7020376375074338,17.089811900928698,3.6168353114461915
137157923,0.010258202284838933,3.39203036346407,16.13235320246928,3.2709068114590316
137157706,0.014500339338454488,4.986736311742948,25.72576007435507,13.65989680927922
137157707,0.014536118971976849,5.200752972057117,25.651008468266298,13.783618383043581
137157708,0.01451785904170164,5.202075837430508,25.247768763945068,13.498378599676997
137157709,0.014431376148244681,4.98661133009821,25.815060615210275,13.79116071009733
137157710,0.01485492769936367,5.1486663658742495,24.22248886883016,13.713895482087665
137157711,0.014887929228035265,5.23475554829792,20.801319149816262,11.96867133200063
137157712,0.01486381668743587,4.9808629832100255,20.863401771007172,11.561280335950663
137157713,0.014923117123988536,5.233721623120479,20.875179843621638,12.062438022346987
137157714,0.01494361586471818,4.985179486198521,21.04794051912036,11.643443090336294
137157715,0.014899950349629366,4.999459724406103,21.16195338171709,11.805952406025618
137157687,0.024801352018414463,1.5903466770926498,0.0009429980012469868,0.0005097320633735739
137157688,0.024817207759836448,1.5827785011059623,0.0007337970006587757,0.0003907614874238276
137157689,0.024807807262219227,1.61070700335252,0.0009279328160377339,0.00030584825643117117
137157829,0.015638662425406413,2.5090916693463803,5.616376519722595,0.4758535031111567
137157830,0.015419807346142789,2.396324214780135,8.65290201564591,0.4478622191486494
137157831,0.01636042596555596,2.533955116217844,4.134937701235246,0.3279795792814429
137157832,0.015699225742431867,2.512437599775493,3.2287300965877916,0.27983588904572454
137157833,0.01794069850106462,2.3832951471576336,6.4608548002255155,0.42631392714255306
137157835,0.016131703963904072,2.4586392151365044,4.551012989967239,0.2920367410641884
137157836,0.01737911914719757,2.2351455424664546,5.668457184234891,0.30876883161600793
137157837,0.0175816088171049,2.26983797795588,5.69812632114556,0.27738928121672507
137157838,0.017236251615404874,2.2356653215277866,5.207433331614992,0.20858577998510647
137157839,0.01594313998017139,2.554308356090765,5.66327531885401,0.5417988218607421
137157841,0.013564622806352277,2.2485970274084743,12.56861369881761,1.645558987626887
137157842,0.013601922446563481,2.245009617356356,12.429049585483856,1.6280054090675715
137157843,0.013672628058958695,2.2510777174088625,12.658830737639558,1.6467375466514
137157844,0.013655953122522548,2.2524758021160096,12.768079002397975,1.6307658138833445
137157846,0.014549402060399591,2.094017393267838,22.312763754001246,1.651637598235218
137157847,0.013664961272983335,2.1743562278893434,3.7254380540396093,1.2550351869960834
137157848,0.013713681629709101,2.2466693420924697,12.763150156732669,1.6307449481196576
137157849,0.013622727122751558,2.244273175775254,12.56114196100283,1.6374279345176257
137157851,0.013665090070796117,2.255244559691753,12.447680489305288,1.6216299608079423
137157852,0.014628810655556037,2.094744133631899,22.212213758746362,1.6346671418818817
137157645,0.01612316242997527,2.0781728623372233,7.375857967044631,2.6591954410540235
137157646,0.018707352138235874,2.5401191034434594,13.763719250599053,5.408743885775451
137157648,0.01724762814974081,2.2289362572274625,5.729086889729188,0.75440430982231
137157649,0.01617635288823775,2.076819709704893,7.370277370159538,2.668478398428855
137157650,0.015790915247161478,2.1054306034072385,8.087581062266732,2.4304589922733135
137157651,0.01715625926634515,2.2267693781613738,5.579866436194174,0.7936752080783168
137157653,0.015870757781554765,2.1062403430938557,8.067039390137719,2.4681868243533183
137157654,0.016100609141195744,2.1917552068288755,19.61753487125946,4.8705940190785535
137157655,0.016413681441703513,2.120185825100555,6.036810009653963,2.550633339680726
137157656,0.017844910283104302,2.428839922512427,7.988109943386017,3.5175039361600553
137149170,0.022230497325482493,3.004876012259368,11.622265075524135,6.128232991374663
137149171,0.0226694719776074,2.867190414898765,6.223225452332945,3.726455695780975
137149172,0.02325180396576912,2.8603384218984904,6.344986922042889,0.8365795192443877
137149174,0.02240509313345491,2.9393238742171124,32.67481372287009,4.400047820382757
137149175,0.02231695145225724,3.242430981441096,15.759345124775846,5.773380758243338
137149176,0.022052980186916166,2.8645648137224793,9.604908655398116,1.1791306083675561
137149177,0.021932252117745046,3.2768080385864597,24.834624083688585,9.781293445387991
137149178,0.022370107819178812,3.1620349219797808,22.37409830386873,5.677045821575997
137149179,0.02207620374082826,3.1474368001134656,22.602209829140197,5.6713166694075765
137149180,0.022216800564891993,2.9574579998850647,20.581411891525605,4.024914559816671
137157633,0.012264050982971644,1.983673827711519,21.241604010832713,9.569643344095054
137157634,0.013849416883639644,1.98703238890085,14.107993356753909,3.7746971582590145
137157635,0.013107431752436973,1.9114892263346985,7.179420819268202,2.135492771635546
137157638,0.013810226057471703,1.9803328128655822,14.161035081609498,3.8025034403868654
137157639,0.013717164646709775,1.9567415100071723,9.700797516280828,3.833934587696403
137157640,0.015031001656806571,2.0031045533346536,8.735107453956076,2.671216409712471
137157642,0.013752020283460094,1.9262832668883154,8.548280287186465,3.7960217738602724
137157778,0.01842978185524489,2.708811263128071,3.8344252838986552,
137157779,0.011710719747859893,2.7205949935853626,6.261293988403315,
137157780,0.011697705968847524,2.722802524570364,6.287441194107609,
137149020,0.08571561376224107,3.5440740906718116,23.26178919814393,
137149021,0.0808248294278041,3.3412586479009514,6.757295541707606,
137149022,0.0837234558805593,3.334744246815097,15.066323394410844,
137157587,0.010511881489365502,4.882547427086483,5.623253001179905,
137157588,0.010418146033648408,4.840240721536358,5.957050162561102,
137157589,0.010570291674998353,4.8748599258587175,5.800658589990954,
137157590,0.01026895996904776,4.844488167731395,7.6466267270925625,
137157591,0.010697656739278078,4.992140589846827,5.761206471797655,
137157592,0.010361404281602375,4.828543995965561,7.957886425340113,
137157593,0.010507533495201189,4.892207083933287,9.229916475225805,
137157617,0.021088533275160574,1.8511188208392084,8.867211528779457,1.50777587641619
137157618,0.021377693582606983,1.934222527309549,1.5124714402016042,0.3630296169257292
137157619,0.021053886078435446,1.8106909560942444,8.84044499418506,1.3096770795313262
137157620,0.02106193885853562,1.809175234201571,8.968913252580052,1.293284936525481
137157685,0.01991184981975276,1.5214754471613712,1.564093791418796,0.2536611135380724
137157686,0.021079114999331378,1.8088920786924663,8.87810207907418,1.2912051079966886
137149023,0.08512149420202729,3.4920722261267465,8.130408596065706,0.29019768849580385
137149024,0.085139657613123,3.5031471446324147,8.345618564794062,0.2949185532114405
137149025,0.08415199970562513,3.338216080320546,7.157477571866089,0.4183298627155725
137149026,0.08416207130564761,3.331620296915955,6.918341750315993,0.40622119407544754
137149027,0.08513057292723197,3.5070792125561887,8.282068055365139,0.28643038197597553
137149028,0.08512852436635994,3.4772679531616237,8.009107566354162,0.2626336580260064
137149029,0.09748531262760385,3.625487824598609,23.272378165932395,1.5899183450939225
137149030,0.10097906286744085,3.3071753712802145,27.21497979949293,0.31692484887221806
137149031,0.09800384533489034,3.6187961681362575,23.71814932974009,1.5710846669791174
137149032,0.09234445423212122,3.5499544897305455,15.085352467063672,1.8756338865906477
137149033,0.09349094098825332,3.2108135316723385,53.57005683947352,3.8556114423864085
137149034,0.09441231566827368,3.121982455166424,13.079097179366357,0.4274947478873906
137149035,0.08996187522063773,3.4033465901981996,11.441752414199367,2.0747738037501207
137157595,0.07557588838166303,3.0586606226204585,8.044180830345171,
137157596,0.07565183279827081,3.067083494713886,8.295731873153516,
137157597,0.07452218835909025,3.1213986450888282,5.413203716238077,
137157598,0.07452678910689667,3.1147657908893542,5.4243852142962545,
137157599,0.07912752640813153,3.559782327717155,19.370555857669178,
137157600,0.07908750904442466,3.552260269907813,19.37207103967094,
137157601,0.07670745471228367,3.146004829468829,20.369463271302504,
137157602,0.07574520039479335,3.3435292239939494,18.191753856817613,
137157603,0.07706131683044701,3.3323835367391075,22.628523567357064,
137157604,0.07165920577855586,2.9721821672203275,5.17979785417028,
137157605,0.05005698437598395,2.7987077621153094,4.119879602845568,
137157606,0.049957086779677425,2.8884820517541137,4.022776266157698,
137157607,0.05119554102142439,2.494474709029655,3.717759673820593,
137157608,0.05465939840154223,3.0750887197855934,10.221839622017818,
137157609,0.05352106007732505,2.6336336515711403,6.458038690165716,
137157539,0.05841192987773247,2.9189451694581807,12.34744535730727,
137157540,0.05544482170473441,2.9026694657603267,8.82382492270925,
137157541,0.05805897197977351,3.0624834531094516,13.464364551393551,
137157610,0.05821816299375903,2.749425700989914,8.764398025400396,
137157594,0.008069059404374829,3.6853069776493625,5.371454627045074,
137157647,0.008321809056148198,3.6193768047741,4.431131865833685,
137157753,0.008028147826179985,3.68463074512424,5.591430988972432,
137157564,0.09079591822589521,8.213860497008424,25.50069239458113,6.275008143409041
137157565,0.09125153379424294,7.850507534201672,23.78919974486521,6.409680483735666
137157566,0.09079555276102486,8.215327895205766,25.442451343098828,6.288183279733894
137157567,0.09075074033665452,8.116628102295328,25.492471146141536,6.289736163316602
137157568,0.09124537071523674,7.8496537011807215,23.893067124038463,6.425428225624589
137157569,0.09081216447719635,8.22011733834758,25.4518534648487,6.295658715483795
137157570,0.09077013717455056,8.120988748597972,25.2833803214456,6.300307677608126
137157571,0.09125353109102576,7.852208546509179,23.99499747824724,6.4515382716503575
137157572,0.09077972490941537,8.118176157393227,25.405824115411825,6.284823810690644
137157573,0.09077878171576514,8.12311028444478,25.510123923574817,6.312697594961012
137157936,0.03090545902064593,4.878330074908787,32.622413219025,1.2391423645000172
137157937,0.03194195143875232,5.2640714549768965,8.060883681670635,1.1343312491149151
137157938,0.03174876192907347,5.026463384568833,38.63541048617846,0.6964569778055836
137157558,0.015124137288068567,3.14771513723347,5.002944154151,1.7302332698727412
137157559,0.009190609411295812,3.0854096273766114,22.171378874208575,4.9070917315325175
137157560,0.012199543752316643,2.975418083229607,13.400281063351283,1.213702388039593
137157561,0.009787720696545264,3.448436076812615,5.456704205183584,2.678799217207626
137157562,0.010398459829926395,2.5772800142934305,23.081678453933318,5.999192969486188
137157563,0.010365171563409421,2.5852338032525717,22.64710360334894,5.9758025710677884
137157781,0.012220657205634904,2.9755948983437306,13.180785525226154,1.278415446554419
137157782,0.0160208375134592,3.1350127392955622,5.992674106032453,1.6328494964443223
137157783,0.016040709401575096,3.123424752212423,5.460855133371122,1.7891501966326473
137157787,0.02493909959519712,2.11554711625352,8.671896278818519,0.648349892639983
137157788,0.0235536061120441,1.9139204472436657,10.726584398963828,4.26791621442549
137157789,0.02497412180431042,2.1157704135713824,8.563154160143661,0.6365967414723803
137157790,0.028123962986780302,2.138893422150074,14.904378370075074,1.1364538109332782
137157891,0.03096141284972724,4.071662103675351,37.729504114438924,4.617406214503262
137157902,0.0309059901244402,4.045841826842218,38.15018241124345,4.714549460982079
137157903,0.031622350542396455,4.212225797080845,31.905673535906057,10.309976472084157
137157904,0.030972574992078464,4.062727020275469,37.7863603566676,4.555867628923745
137157905,0.03361058989279396,3.899000216459486,31.70164429033233,11.896747205370934
137157906,0.03359294258291854,3.9050219033949567,31.60803153150658,11.81748798029319
137157907,0.031643748082969415,4.219956244154682,31.777851430500927,10.254034855734337
137157908,0.03162674931197989,4.214266289647242,31.896444351849606,10.449538084407
137157909,0.03203811879398502,3.684770048740712,17.2935578113948,4.935903993221918
137157861,0.01643602045536841,2.6330701693130583,8.912371509478053,8.345598096710688
137157862,0.018147294020208333,3.3671608465927645,24.292390662982285,10.322559924593264
137157863,0.016399749613857335,2.634087126165661,8.793109828780782,8.263281871088367
137157864,0.01777049534935449,3.252454517291436,21.534385314448702,11.034103519449559
137157865,0.018179950077770977,3.388974518761083,24.327097795342066,9.876836924818491
137157866,0.016426209241066563,2.675967986980846,8.86760060702442,8.185308225438433
137157867,0.014201805444367567,2.953593378481008,10.228305355194289,6.35226677724836
137157868,0.016431500814068738,2.637299754188558,8.891403160568649,8.306991785497814
137157574,0.02423318887842986,4.84745398005903,9.04211827412979,0.0023728941460238006
137157575,0.0247957582361108,5.012971371986571,3.4260114648884388,0.002997852473088366
137157576,0.02175977651488983,6.910687607484874,11.469111032306182,0.47445720766611915
137157577,0.021823537223572824,6.914084599320426,11.562651761015614,0.4315495939467471
137157578,0.022107959921811367,6.760074787575289,29.33314423956732,0.12143129762187738
137157579,0.02205260354771935,6.8024762930370795,29.458104062413497,0.11787097030312176
137157580,0.021506426949725006,6.795699049741045,12.635890552042003,0.4775899153152107
137157581,0.021524392558655805,6.755938572241465,12.626750597378118,0.5197728464412016
137157582,0.021729459576236856,6.8769658934462505,11.868468019180552,0.4454427899981197
137157583,0.021550278860915987,6.829631656575939,12.416328289604309,0.4736143549832718
137157584,0.02010490053753181,2.7636687766038843,5.5797909573875035,1.517745463387163
137157585,0.02013174190886244,2.752462865371866,4.921646742153226,1.4230627377809772
137157840,0.020165630501928666,2.686653926660594,5.198031483108241,1.4803378013620947
137157877,0.02003519931774378,2.7875593687513334,7.012420401607227,1.6644444706649502
137157800,0.019351753273438948,3.228065397501075,4.530612560219498,2.4789572771445956
137157801,0.01930320956099487,3.2290127412689245,4.54548153083671,2.4661021161842
137157802,0.019308591304602336,3.227118482885984,4.5653221858456385,2.4668101153621977
137157803,0.020185447970590558,3.457071704931807,14.614268444638155,2.11466855818632
137157804,0.020229367985703985,3.4569208294660303,14.532058405660862,2.1276686247745666
137157805,0.02023518474823081,3.4609463264401583,14.614386509454095,2.1258412620126164
137157806,0.019916185834673177,3.4824468475233887,4.481256387264486,2.172759578019694
137157807,0.019952136302011255,3.487735455806264,4.515083298314593,2.178899633687771
137157808,0.01994366115077701,3.485913065544977,4.499626306578019,2.177168241217978
137157809,0.020206327786482056,3.4523812127013995,14.388910290999602,2.115791501677614
137157784,0.015547874571057099,2.654730767006656,4.457795707306728,1.2965076764985375
137157845,0.020058738687709264,3.659984656670401,23.8312324007227,4.669896264840298
137157850,0.02057876918212304,2.9584969370786496,8.36183055266864,4.633534813828408
137157853,0.01818613412282085,3.729058634235412,21.584621005134426,4.049342718459432
137157854,0.018235430933228807,3.725425676423497,21.248245784160964,4.052167021370962
137157855,0.023551885704036536,2.922980765038679,25.38345492305529,7.027685749555301
137157856,0.021519159994062526,3.3952329057320187,26.82728067916149,6.559815344340557
137157857,0.018644971191574048,3.407142456597996,40.12169672650331,5.424534552108682
137157858,0.020426317693767963,2.914074552881576,16.9078087352602,4.76755440135787
137157859,0.018228890947781875,3.726899421973055,21.386814087675468,4.088725287024968
137157860,0.021467004561016634,3.64437386444103,22.715485614795632,5.6679757058179145
137157538,0.01981017317929366,2.2404265086037807,0.0002628124130945409,9.987058685436041e-05
137157542,0.013066847394647427,2.250247772853017,11.178940792068454,5.073444068001984
137157543,0.014385850180296235,3.789120368794087,43.60297448467014,5.473024925250491
137157544,0.013793563282713438,3.779548880123154,28.940604025737112,5.079678488872956
137157545,0.013086772259680642,2.2290143375743843,11.405087423875493,4.978001083233633
137157546,0.014436641979525032,3.89634642810178,43.8314857392954,6.273114928047604
137157547,0.01312693357854783,2.32386505206946,12.323057321548394,5.619009534691103
137157548,0.013804337646682615,3.78901061261512,29.002702027936046,5.125904820912855
137157549,0.014411346577266773,3.859041589447626,43.389556662682516,5.876176236575199
137157773,0.013100282961925771,2.343271291004419,12.408872840987451,5.73563942505789
137157774,0.013071145317203933,2.207400850074625,11.170828627116766,4.786720335585493
137157786,0.040154020111331505,4.064370750608658,15.557052377616095,1.1925351482729882
137157771,0.0724414463532416,2.5174312987919967,2.9804269476682697,0.774225529403049
137157772,0.07245047920470975,2.518739333259222,2.9883578412374265,0.787651553785086
137157754,0.050940243946002446,2.3205357616639817,2.2552250797992213,0.6982254993243034
137157755,0.05181622671107959,2.038771204990843,2.421898140490703,0.6391632682709261
137157761,0.0694936765687048,2.875304796077989,7.031062519689767,0.5233984021826438
137157762,0.0695758508263864,2.872179838570093,7.028497526436799,0.495083616354399
137157763,0.059046713808779155,2.8058572002351254,7.010280351906895,0.4997122972049548
137157764,0.05903480006165619,2.8074968870465944,6.934420430224287,0.5129063881053001
137157765,0.06947148044212771,2.879954471142126,6.999659458823095,0.4583996362471056
137157766,0.0694798510113128,2.8860486584254694,7.146301224340799,0.49763743378661784
137157767,0.06964640534567149,2.8743647084568127,7.371177325209089,0.5301148971827159
137157768,0.06946130891414252,2.878465206383007,7.106286391258903,0.4522844284522654
137157769,0.059057313473772244,2.8053007391569644,7.103768336280908,0.5227618802465565
137157770,0.06065720005937055,3.2964529873336423,16.331164946772866,0.8569674421095989
137157537,0.017469349672049498,2.3990613916412427,11.627702760351406,8.130891855025471
137157718,0.023491006500682882,4.084332183169682,10.223395820583212,6.165340694573119
137157719,0.023408185955410898,3.711811703981628,10.179470083633486,6.1527529230886895
137157720,0.02344186665331539,3.7047537469557685,10.099346809104656,6.083887954294647
137157721,0.02339469497734853,3.720960892198034,10.250137821747867,6.207187528037706
137157722,0.02342617481668014,4.089755001906349,10.342916542614566,6.250655763162216
137157723,0.023493148695503393,4.0782277822989945,10.139777082228278,6.128888780105142
137157724,0.023446391040266672,3.7076695612249426,10.094489502475527,6.103601033956779
137157725,0.02339560194424933,3.720422939856409,10.171546614306042,6.163114883435279
137157550,0.01327803925227673,2.919604984210213,2.626415304846469,0.21394849007391895
137157551,0.017402248739262133,2.920209263727499,0.8085645712127141,0.25921385217062604
137157552,0.013307428430390698,2.918327508146297,2.56229445680559,0.129969816911376
137157553,0.017463847722237073,2.916033212715375,0.7541008245342562,0.24045777286181053
137157554,0.013266469857288804,2.915667741685581,2.6365889246682457,0.19910438688246423
137157888,0.01628708845673429,3.6770926250946268,15.754127411769167,7.963655519072075
137157889,0.01811379011186598,3.8721898633598753,17.27287310503588,7.216621628869131
137157785,0.010940449935331277,1.6932627289985216,0.508067637031641,0.0005466545563595257
137157826,0.021030394285724948,1.4618562570526648,1.1010624037545809,0.4645684543989357
137157792,0.012694259855401588,1.3322938817622092,0.7182581532903269,0.0013985860345953895
137157793,0.012722105066959501,1.3277534477165318,0.717949906804128,0.0037790733712884613
137157794,0.012296465251846111,1.6298922312617028,6.3414370263699835,0.09149027825497434
137157795,0.012267219198664114,1.6312909726925249,6.553003397882808,0.12038630097527894
137157796,0.013789805306957004,1.1930494249304973,21.981550050006025,1.2926868063719406
137157797,0.013796395011771025,1.202431054720718,21.23981497059224,1.3827614771272996
137157798,0.012423792900675508,1.6118863227503715,5.758550240645511,0.10421907197228067
137157799,0.012247985057203195,1.6296884771188695,6.640493105378696,0.20534109059023503
137157611,0.03223921867893624,8.439583876280683,13.628375085697638,0.0007693923986664686
137157612,0.5946002981312721,24.373881025758013,24.085703427210163,18.38434163710396
137157613,0.5946537571755365,24.377457838696458,24.069853561002073,18.373784144267745
137157614,0.5947346879725312,24.38082829233332,24.10160205177596,18.400057916885153
137157615,0.5947095802394954,24.37974487015573,24.09219969728127,18.397427936541696
137157616,0.5946023306543593,24.373942019039227,24.093767411288333,18.40439907299423
137157746,0.5945890742988765,24.37381273164532,24.06049450961243,18.372537414215508
137157791,0.5945797458604896,24.374439021523592,24.061790493821743,18.35756075908455
137157827,0.032238792479456595,8.43957618170881,13.62811382517252,0.0007724146462919634
137157828,0.03132374212135961,8.822790121026841,14.132270549347513,0.0005966887616182248
137157919,0.010021401790594539,3.8088368175831393,8.680361565776026,
137157834,0.09601327363283292,4.861558539523875,13.337204180275785,
137157931,0.09509401685866643,4.710246056784915,16.540905481903692,
