,rmsd
137157668,0.26788936533203617
137157669,0.26061325930054907
137157670,0.4167903103047626
137157671,0.17847753355565868
137157672,0.2851220873804534
137157673,0.4281270380347012
137157674,0.17907494426477358
137157675,0.2562307280786238
137157676,0.17440028980695255
137157677,0.41575883022323007
137157810,0.24380922242676314
137157811,0.23864506627937176
137157812,0.26470564226690496
137157813,0.21798465084846752
137157814,0.25366489124241326
137157815,0.28278995731581935
137157816,0.2586266858408515
137157817,0.25470485900540357
137157818,0.2387019778412079
137157819,0.2618873376574563
137157631,0.17590980255423103
137157632,0.16860174318337492
137157621,0.13424239112649838
137157622,0.12650124131657992
137157623,0.12558327774495714
137157624,0.12247430418778063
137157625,0.04662129910731446
137157626,0.04668225754362543
137157627,0.04672211419956364
137157628,0.12461895567956557
137157629,0.04673444085166238
137157630,0.04669976328521297
137149093,0.32578186705505624
137149094,0.3206521934389562
137149095,0.2665474895051698
137149096,0.25148628252731703
137149097,0.3294605068144475
137149098,0.3324334706286632
137149099,0.31431042247568
137149100,0.24829586253254385
137149101,0.318073105931543
137149102,0.35179904676047596
137157716,0.2152704978748536
137157717,0.2226119359713582
137157742,0.3945308441475863
137157743,0.40037964157005485
137157744,0.4186185458714456
137157745,0.40883815111755223
137157747,0.41429637951264564
137157748,0.40455966491199186
137157749,0.2855892103198602
137157750,0.4057402513431538
137157751,0.4066013924354927
137157752,1.1377992245919255
137157869,0.03591284909445074
137157870,0.035188508923465395
137157871,0.0353139456846332
137157872,0.03501851563273637
137157873,0.03526841956907796
137157874,0.03505831810524227
137157652,0.20530464090999673
137157657,1.0334016938261283
137157678,0.3145028746882317
137157679,0.3144741797177577
137157680,0.30572093393627253
137157681,0.20755453718643646
137157682,0.31316129070543725
137157683,0.205522408179854
137157684,0.20605806517939726
137149076,0.15879989925471039
137149103,0.15611114845069798
137149104,0.16117741945542696
137149105,0.17263036709379392
137149106,0.16739082410760944
137149107,0.15579961343817259
137157643,0.04174513718581843
137157644,0.041817963251053844
137157910,0.5732495534383009
137157911,0.6088800800974595
137157912,0.5943407477534614
137157924,0.9591166150376688
137157926,0.9192959359444158
137157927,0.9142422905425833
137157928,0.935205010938323
137157929,0.925590913087097
137157930,1.0323641771903285
137157932,0.9462264805078976
137157933,0.9153659365593636
137157934,0.9507608793817137
137157935,0.9212968145793796
137157892,0.751495516822848
137157893,0.8552412583786393
137157894,0.7453536530022128
137157895,0.7396431915776053
137157896,0.7530710142883288
137157897,0.8098062985226945
137157898,0.7572646103101285
137157899,0.7607773891160154
137157900,0.7469349143620677
137157901,0.8109312953297904
137157913,0.6636290321750857
137157914,0.5735971023244556
137157915,0.5802006315948006
137157916,0.6054150862186181
137157917,0.7330465844118712
137157918,0.7462169347647438
137157920,0.6776282060241186
137157921,0.5725411630943367
137157922,0.6186675012882917
137157923,0.6012286038858063
137157706,0.8641893303131485
137157707,0.8402530159026892
137157708,0.8589616787160853
137157709,0.8406149967889932
137157710,0.7980567427238441
137157711,0.7980461976091807
137157712,0.7962741209514371
137157713,0.7974791536961428
137157714,0.798972397211705
137157715,0.7975868845726912
137157687,0.09095308596122045
137157688,0.09120977716946897
137157689,0.09116360193307994
137157829,0.17752918307482626
137157830,0.20661076305812842
137157831,0.06185104062486597
137157832,0.07675582629440475
137157833,0.21846338142619157
137157835,0.07956650779425399
137157836,0.11440939836878922
137157837,0.1000890093888536
137157838,0.09980960618864984
137157839,0.14391733009701485
137157841,0.20966399111859207
137157842,0.20286058684061375
137157843,0.22285368289448335
137157844,0.22162345404598965
137157846,0.3251523378534027
137157847,0.19620466564757333
137157848,0.20467819359787862
137157849,0.2084163327169094
137157851,0.21994056218610591
137157852,0.33888862248638435
137157645,0.4060788826286926
137157646,0.6268661492212368
137157648,0.27697717179675696
137157649,0.36558820747501397
137157650,0.33460944023781003
137157651,0.31761652391567213
137157653,0.7387170984493117
137157654,0.981836957646229
137157655,0.2599654175513794
137157656,0.41571080452179276
137149170,0.5246200883525293
137149171,0.2394515383519198
137149172,0.1842063588390749
137149174,0.46296330887142867
137149175,0.3234719876649855
137149176,0.42341742705796587
137149177,1.5048590393489614
137149178,1.066567859147655
137149179,1.0324774908723497
137149180,0.22047560330085114
137157633,1.0311338150705205
137157634,0.4354464417139778
137157635,0.18406343617001053
137157638,0.4412675370088627
137157639,0.4812105514323212
137157640,0.2398652599853278
137157642,0.3576391253397544
137157778,0.015071477669246623
137157779,0.08737937439720592
137157780,0.08744015065513536
137149020,0.3367255542726791
137149021,0.1762457493324575
137149022,0.20620873392357608
137157587,0.0616929793127192
