,Bond,Angle,Dihedral,Improper
137157668,0.027636941179730572,2.4627373090679665,7.866286442570792,6.4562486809791535
137157669,0.027680160808937457,2.465650838227047,7.559959407936403,6.321340835183315
137157670,0.027337629540322383,2.525829504390965,15.682137092489555,6.994459173089152
137157671,0.028153740090943218,2.350938761474401,8.45132584571638,5.85401905191334
137157672,0.02767539971986995,2.468545433722763,7.821885080913807,6.382045241737909
137157673,0.02728555149668522,2.533531837347702,15.433403537422121,7.112273218945532
137157674,0.028146407887149952,2.350594034606915,8.428900241004154,5.845065608720221
137157675,0.02765306387901582,2.4633476816629236,7.629872491753855,6.3189822261296476
137157676,0.02815071672203946,2.354062270577604,8.354041889557688,5.798900662930406
137157677,0.02732814773595742,2.536821363849346,15.288819906100704,7.0432635810820905
137157810,0.017299883109034287,1.7683310800973346,21.87004679033035,1.0068905817407996
137157811,0.01738017302555684,1.7636943720952691,22.107784082535574,1.0714267243777413
137157812,0.01685448206330206,1.9710373582443317,18.57614132527018,1.5283019068903525
137157813,0.017355565440529866,1.7620686618714838,21.76292663340655,1.0482811133319037
137157814,0.01722919076700283,1.7663406564722193,22.071858744888722,0.9877203003295928
137157815,0.01668783820763546,1.9436930381548962,19.123430386155423,2.0841770545335923
137157816,0.017680538332993788,1.7114908788916323,20.83881684997556,0.545923711371244
137157817,0.017394431799022895,1.7146230809640028,21.26143998279576,0.5004865321639591
137157818,0.017512342187965883,1.706725133639111,21.23340453541666,0.5042111331201875
137157819,0.017651159421184573,1.709221649368052,20.98276243508859,0.5409664313846708
137157631,0.017855969411197714,1.2884126812830148,8.696512718350371,1.407501321256824
137157632,0.01786568856362594,1.283391115521728,8.357824192236917,1.2691789843237946
137157621,0.0222539267335198,1.0668972738471323,11.34308408290045,1.6314981122896004
137157622,0.022247092286405184,1.06043473509654,11.115670859612383,1.6733028340296536
137157623,0.022216961248266786,1.0471817242356016,10.511176330569556,1.6055501623148651
137157624,0.02223186239333994,1.0578682764460339,10.981024259155692,1.636111826950979
137157625,0.021336082413025734,1.0177688020134323,0.4929102430783558,0.273528068957214
137157626,0.02132507655711847,0.9832766977550688,0.4985874447226722,0.281757889127458
137157627,0.021331616948854843,0.9831191058145456,0.498466343485118,0.2817382706938967
137157628,0.02225144820272831,1.0588859088001883,10.853799522503708,1.6481040012736112
137157629,0.021327801889517044,0.9828005590562822,0.4961086537691712,0.27945525803295873
137157630,0.02133764911991853,1.017203402586961,0.49057595049644154,0.2728113868652967
137149093,0.02658334213871159,2.68453487050143,17.016909139380235,8.000173182144685
137149094,0.02655423772932724,2.679643974062331,16.71035925116485,8.009133567619326
137149095,0.027290784282948857,2.3234509498843874,12.06182941039003,7.549245325004541
137149096,0.027387584212200528,2.3233437455707158,14.089696618402957,7.425005453142116
137149097,0.02656011546019612,2.6876825474855295,15.78423204245961,8.05749686351039
137149098,0.026523285203587314,2.681412413706672,16.801236570887788,8.045157658363447
137149099,0.02654949333095748,2.683618300473291,16.742359614172713,7.878858531942613
137149100,0.027318123689714646,2.3245675892869,13.439084689959671,7.460271438658934
137149101,0.026579162995927698,2.681439178414661,17.037241208455306,7.9974593859207
137149102,0.026570905878057806,2.6801086310245164,17.65133781423541,8.176631841494348
137157716,0.025985581537671765,2.6408709264328296,15.699251668064623,4.123314774918009
137157717,0.025969035736999643,2.642430713531417,15.685400614651082,4.105671999110637
137157742,0.015748714096219914,2.695482825667647,4.911595167254927,0.29500765380061655
137157743,0.015789533230181636,2.7108209209763614,4.959596290281792,0.2895752508591573
137157744,0.016086843290995325,2.7248285608832385,5.2094721455216755,0.26310864332656525
137157745,0.015925718286924528,2.7298902843519715,5.025608759899784,0.23924493476206599
137157747,0.015955684114479937,2.737871021646374,5.117979198001025,0.24711914832608903
137157748,0.015896946915882195,2.715728200716665,5.004707739683651,0.2622801597102613
137157749,0.016057786852046424,3.162435961707232,3.97995486334171,0.11989636496598587
137157750,0.01581842236983589,2.707431849385425,4.999860392527087,0.2776508048371754
137157751,0.015870939796854416,2.7134569143701914,5.0077540198132136,0.26739951027921344
137157752,0.018034774320869876,2.8301157420394745,37.93700711047757,0.7034829350706928
137157869,0.011703954258084206,2.3340696568184747,2.0250852543229425,0.11264419147363
137157870,0.011656916053733764,2.3337006484283873,2.0183928305613428,0.10586658279846986
137157871,0.012013476408818325,2.178977341528266,1.7996058344465078,0.2655272025543227
137157872,0.01199420267284831,2.1799652902181776,1.783128075576423,0.27794298636079434
137157873,0.012049246333585858,2.1811847140589165,1.803975130586837,0.2634911261278545
137157874,0.01195429266093262,2.1823196847960515,1.773426669311572,0.28664294825815073
137157652,0.019572198463366816,2.3000632880478813,8.622748203715982,1.7733106304500381
137157657,0.018408599146094485,1.8280438054071428,18.633181970467987,1.7680637643868253
137157678,0.01955989787432087,2.235846289844249,12.6106093970334,1.9300035795352122
137157679,0.019523792818327806,2.2575795750267593,12.596763145994219,1.9041169858944271
137157680,0.019575569358023303,2.2040559819401193,12.316822971970643,1.9903122448351231
137157681,0.019536804521807973,2.3841186767366933,8.710638407194889,1.7790511362199173
137157682,0.019547621740976833,2.232918683267504,12.51664823372939,1.931742609313338
137157683,0.01952334915016869,2.307257652610887,8.596136670697929,1.794956497909246
137157684,0.019587153818924327,2.301433525837371,8.647760388205212,1.7718915603620773
